,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
9,2015-03-10T07:06:42,1.0,12.0,SOUTH,38.994507,-77.027542,70.0,2015-03-10T08:02:00,ARCHIVES,6933222.0,2015-03-10T07:06:00,5449.0
0,2015-03-10T07:07:00,2.0,10.0,NORTH,38.994022,-77.028038,70.0,2015-03-10T07:00:00,SILVER SPRING,6933111.0,2015-03-10T06:13:00,5448.0
1,2015-03-10T07:06:54,-4.0,12.0,SOUTH,38.892609,-77.023849,70.0,2015-03-10T07:07:00,ARCHIVES,6933310.0,2015-03-10T06:21:00,5432.0
2,2015-03-10T07:07:11,0.0,10.0,NORTH,38.989574,-77.028442,70.0,2015-03-10T07:11:00,SILVER SPRING,6933112.0,2015-03-10T06:24:00,5445.0
3,2015-03-10T07:06:50,0.0,12.0,SOUTH,38.920841,-77.022049,70.0,2015-03-10T07:26:00,ARCHIVES,6933219.0,2015-03-10T06:30:00,5440.0
4,2015-03-10T07:07:03,3.0,10.0,NORTH,38.939873,-77.02494,70.0,2015-03-10T07:30:00,SILVER SPRING,6933113.0,2015-03-10T06:39:00,5437.0
5,2015-03-10T07:06:55,1.0,12.0,SOUTH,38.942486,-77.02578,70.0,2015-03-10T07:38:00,ARCHIVES,6933220.0,2015-03-10T06:42:00,5431.0
6,2015-03-10T07:07:11,4.0,10.0,NORTH,38.912338,-77.021866,70.0,2015-03-10T07:43:00,SILVER SPRING,6933114.0,2015-03-10T06:52:00,5443.0
7,2015-03-10T07:07:08,2.0,12.0,SOUTH,38.967445,-77.027527,70.0,2015-03-10T07:50:00,ARCHIVES,6933221.0,2015-03-10T06:54:00,5438.0
8,2015-03-10T07:06:46,-2.0,10.0,NORTH,38.898132,-77.021881,70.0,2015-03-10T07:56:00,SILVER SPRING,6933115.0,2015-03-10T07:05:00,5447.0
9,2015-03-10T07:07:14,1.0,12.0,SOUTH,38.99448,-77.027115,70.0,2015-03-10T08:02:00,ARCHIVES,6933222.0,2015-03-10T07:06:00,5449.0
